customer_code,Sub_Type_V2,revenue
FLUR8938,TRTI,1303.8
FLUR8938,VCWD,174.16
FLUR8938,VSPP,234.16
FLUR8938,WTRB,136.5
FORE9513,E.1,24498.16
FORE9513,E.1.1,3007.8
FORE9513,EH,596.4
FORE9513,GA,4445.44
FORE9513,MILD,143.65
FORE9513,MLTC,51.35
FORE9513,MSB,90
FORE9513,RPSD,5377.06
FORE9513,RSSD,19486.74
FORE9513,TREQ,152.1
FORG1000,BRDR,377.44
FORG1000,CHA,2111.28
FORG1000,CSET,133.25
FORG1000,DBC,142.8
FORG1000,DSAW.1,563.08
FORG1000,EXFA,11350.02
FORG1000,FLO,469.8
FORG1000,GEN,250.08
FORG1000,GSP,125.02
FORG1000,HCPE,184.05
FORG1000,HYCY,1170
FORG1000,HYDM,92.19
FORG1000,ILPG,29.17
FORG1000,LT,4739.38
FORG1000,PC,645.79
FORG1000,PRK,259.2
FORG1000,TIR,928.32
FORG1000,WL,636
forg6001,CFG,48.06
forg6001,CHA,662.12
forg6001,CMPR.1.1.1,1350
forg6001,CNR,3297
forg6001,CPHP,43.2
forg6001,CPW,340.2
forg6001,CUTR,1062.88
forg6001,DAJ,275.22
forg6001,DRMB,1038.56
forg6001,DSAW.1,200
forg6001,FJC,200
forg6001,GRDT,532.16
forg6001,GSP,4078.08
forg6001,HCPE,921.88
forg6001,HYDM,39.4
forg6001,ILPG,166.39
forg6001,LNC,858.78
forg6001,LT,440
forg6001,P&C,760.3
forg6001,PC,43.96
forg6001,PULG,18061.92
forg6001,PUSL,64681.2
forg6001,SPHE,1200
forg6001,SSRG,125.28
forg6001,TPB,3180.56
forg6001,VMH,2496.42
forg6001,VSPP,45.22
FUEL4182,AOBR,4143.27
FUEL4182,AOCH,37.26
FUEL4182,BRDR,3389.81
FUEL4182,CMPR,29264.88
FUEL4182,CMPR.1.1,67.17
FUEL4182,CNBF,12.94
FUEL4182,CSET,846.72
FUEL4182,CUT,29.5
FUEL4182,DRLC,72.55
FUEL4182,DRLH,180.65
FUEL4182,DSAW.1,2084.08
FUEL4182,EA,22.98
FUEL4182,ESC,1351.02
FUEL4182,EXFA,587.18
FUEL4182,GDK,4921.17
FUEL4182,GEN,11734.76
FUEL4182,GEN.1,185.09
FUEL4182,IWR,409.65
FUEL4182,KB,2496.93
FUEL4182,LPL,3206.07
FUEL4182,LVL,3030.56
FUEL4182,MSB,1675.2
FUEL4182,PC,563.68
FUEL4182,PRK,8618.9
FUEL4182,PUSM,379.36
FUEL4182,PUSU,220.92
FUEL4182,RBB,174.6
FUEL4182,RCS,175.02
FUEL4182,RSAW,62.54
FUEL4182,RSDD,784.29
FUEL4182,SA,449.48
FUEL4182,SCIR,64.66
FUEL4182,SFTY,249.75
FUEL4182,SL.1,2023.07
FUEL4182,SPG,94.77
FUEL4182,SSL,1390
FUEL4182,TM,1413.68
FUEL4182,TREQ,69.15
FUEL4182,VCWD,790.45
FUEL4182,WBHD,227.51
FUEL4182,WDMA,627.37
FUEL4182,WTRB,2902.31
GALW8190,AOBR,865.52
GALW8190,BRDR,1153.68
GALW8190,CDS,627.08
GALW8190,CMPR,3683.82
GALW8190,DRLC,45.25
GALW8190,DSAW.1,3540.86
GALW8190,DUNI,1184.92
GALW8190,GDE,399.6
GALW8190,GEN,17779.68
GALW8190,GRAG,101.82
GALW8190,LBLW,1745.51
GALW8190,NGA,451.74
GALW8190,PUSM,58.55
GALW8190,SCBR,1952.4
GALW8190,VBFX,1299.27
GALW8190,WHPR,330
GALW8190,WTRB,660.22
GEOC5043,AORD,335
GEOC5043,BRDR,1608.66
GEOC5043,BRSC,74.34
GEOC5043,CFG,3514.3
GEOC5043,CHSW,113.13
GEOC5043,CMPR,3068.38
GEOC5043,CSK,329.68
GEOC5043,DSAW.1,823.77
GEOC5043,DUNI,170.55
GEOC5043,E.1.1,2395.54
GEOC5043,GEN,1405.44
GEOC5043,GRAG,46.06
GEOC5043,HH.1,399.78
GEOC5043,KB,17677.02
GEOC5043,LMWR,86.46
GEOC5043,LT,935
GEOC5043,MEB,24.8
GEOC5043,MILD,266.66
GEOC5043,OXYS,2338.44
GEOC5043,PBS,3330
GEOC5043,PC,1780.23
GEOC5043,PHD,141.66
GEOC5043,PLTT,237
GEOC5043,PUSM,155.25
GEOC5043,RCS,6113.51
GEOC5043,RPSD,1086.9
GEOC5043,RSDD,1681.08
GEOC5043,SBL,638.42
GEOC5043,SL.1,14489.48
GEOC5043,SPHE,1680.04
GEOC5043,SSL,3425.28
GEOC5043,TPB,212.94
GEOC5043,TREQ,86.72
GEOC5043,TW,3300
GEOC5043,VBFX,71.92
GEOC5043,VCWD,12946.32
GEOC5043,WTRB,1268.7
GEOV6000,AORD,916.38
GEOV6000,CHSW,226.26
GEOV6000,CMPR,33655.96
GEOV6000,DRMB,1041.44
GEOV6000,DSAW.1,108.6
GEOV6000,FWP,116.34
GEOV6000,GEN.1,1567.7
GEOV6000,GEN.1.1,425.25
GEOV6000,GPC,108.28
GEOV6000,GRAG,369
GEOV6000,PHH,4615.68
GEOV6000,SCIR,108.28
GEOV6000,SMCO,1060.4
GERR6000,AOBR,43.64
GERR6000,BRDR,258.79
GERR6000,CHS,798.2
GERR6000,CMPR,5400.26
GERR6000,DG7,3360
GERR6000,DSAW.1,1876.83
GERR6000,DUNI,703.37
GERR6000,E.1,7995.1
GERR6000,E.1.1,1183.87
GERR6000,EA,62.22
GERR6000,GEN,1735.31
GERR6000,GL7,117.98
GERR6000,IFL,32.3
GERR6000,KB,3033.34
GERR6000,LFTG,905.04
GERR6000,MEB,9.3
GERR6000,PC,488.72
GERR6000,PULG,1325.24
GERR6000,PUSM,1573.25
GERR6000,RCS,2029.47
GERR6000,RSDD,800
GERR6000,RSSD,3120
GERR6000,RTP,1407.7
GERR6000,SL.1,1898.18
GERR6000,TM,479.83
GERR6000,TPG,68.7
GERR6000,TRBC,62.22
GERR6000,TREQ,41.21
GERR6000,TRTI,344.48
GERR6000,VCWD,300.42
GGOL6000,ABL,762.19
GGOL6000,DSAW.1,619.05
GGOL6000,DUNI,327.43
GGOL6000,E.1.1,4219.06
GGOL6000,GEN,10250.76
GGOL6000,MEB,68.16
GGOL6000,MSB,822.5
GGOL6000,PC,78.4
GGOL6000,PHD,140
GGOL6000,PUSM,308.4
GGOL6000,RBE,1536
GGOL6000,RCS,785.1
GGOL6000,RPSD,6792.77
GGOL6000,RSDD,2147.06
GGOL6000,RSSD,7894.35
GGOL6000,RTP,924.85
GGOL6000,TRBC,108.28
GGOL6000,WSTE,421.71
GIBS0023,CFG,112.32
GIBS0023,CFSM,200.4
GIBS0023,HST,240
GIBS0023,KB,2328.02
GIBS0023,PC,250.83
GIBS0023,SBL,12226.08
GIBS0023,SL.1,5075.76
GIBS0023,TM,1488.48
GIBS0023,TW,810
GIBS0023,VMH,244.9
GILB9500,AIRC,56.7
GILB9500,AOBR,1176.83
GILB9500,BRDR,1774.93
GILB9500,CMPR,6773.76
GILB9500,CNR,1073.16
GILB9500,CSET,1424.28
GILB9500,CSK,294.17
GILB9500,CSL,43.71
GILB9500,DRLC,389.34
GILB9500,DRLH,369.83
GILB9500,DSAW.1,782.78
GILB9500,DUNI,220.04
GILB9500,E.1.1,3136.78
GILB9500,EA,73.38
GILB9500,ESC,164.64
GILB9500,EXFA,89.92
GILB9500,GDK,671.16
GILB9500,GEN,1155.53
GILB9500,GEN.1,7120.92
GILB9500,IWR,34
GILB9500,MILD,682.61
GILB9500,MLAG,27.3
GILB9500,MLBK,110.45
GILB9500,MLTC,110.6
GILB9500,PBS,533.82
GILB9500,PC,938.69
GILB9500,PRK,2787.49
GILB9500,PUSM,1441.54
GILB9500,RSAW,57.73
GILB9500,SL.1,2754.25
GILB9500,SSC,85.5
GILB9500,TM,1325.11
GILB9500,TPB,195.36
GILB9500,TREQ,93.08
GILB9500,TRTI,189.75
GILB9500,VCWD,4341.3
GILB9500,VM ,213.74
GILB9500,VMH,847.27
GILB9500,WDMA,1001.24
GILB9500,WTRB,2183.08
GLED6000,ABL,14633
GLED6000,ABO,72
GLED6000,CNR,7929.56
GLED6000,OVEN,106.01
GLED6000,PBS,11159.09
GLED6000,PTB,4753.8
GLED6000,PUSM,55.76
GLED6000,RFG,90.87
GLED6000,RPSD,4544.61
GLED6000,RSDD,745.83
GLED6000,STRP,2.94
GLED6000,TPB,9741.58
GLED6000,WSTE,2687
GLEN3159,AD.1,68.25
GLEN3159,CHS,103.82
GLEN3159,DG7,2638.05
GLEN3159,E.1,922.58
GLEN3159,E.1.1,34394.29
GLEN3159,EB,82.4
GLEN3159,LFTG,3798.33
GLEN3159,PBS,432.18
GLEN3159,PRK,76.41
GLEN3159,PULG,852.05
GLEN3159,PUSL,6997.69
GLEN3159,RPSD,280.61
GLEN3159,TPB,20527.11
GLEN3159,TPG,106.29
GLOB1308,ACPB,76.48
GLOB1308,BRDR,73.83
GLOB1308,CHSW,75.03
GLOB1308,CMPR.1.1,184.53
GLOB1308,GPL,518.56
GLOB1308,NGS,131.76
GLOB1308,PFAN,243.66
GLOB1308,SA,685.67
GLOB1308,SL.1,6969
GLOB1308,TW,6447.82
GLOB1308,VMH,3511.13
GOLD8164,BRDR,629.96
GOLD8164,DUNI,40.4
GOLD8164,E.1.1,595.76
GOLD8164,GEN,361.08
GOLD8164,GEN.1,7258.44
GOLD8164,GEN.1.1,19210
GOLD8164,GPL,1125.82
GOLD8164,MILD,236.77
GOLD8164,PBS,462
GOLD8164,PTB,3471.53
GOLD8164,PUSM,200.4
GOLD8164,PUSU,276.16
GOLD8164,RTRY,130.1
GOLD8164,SAW.1,529.32
GOLD8164,SL.1,719.31
GOLD8164,TM,781.44
GOLD8164,TRCR,2316.53
GOLD8164,TREQ,128.25
GOLD8164,VCWD,6077.58
GOLD8164,WDMA,300.6
GONG8000,ABL,2191.21
GONG8000,ABO,30.59
GONG8000,AIRC,354.82
GONG8000,AOBR,11812.93
GONG8000,BRDR,2949.54
GONG8000,CDS,329.22
GONG8000,CHSW,260.36
GONG8000,CMPR,20500.05
GONG8000,CMWR,688.52
GONG8000,CMXR,96.75
GONG8000,CNCS,27.56
GONG8000,CNR,2694.09
GONG8000,CTM,156.88
GONG8000,DSAW.1,4174.8
GONG8000,DUNI,350.04
GONG8000,E.1.1,9698.48
GONG8000,EA,459
GONG8000,EF,88.5
GONG8000,EXFA,2599.41
GONG8000,GDK,131.6
GONG8000,GEN,521.5
GONG8000,GEN.1,180.57
GONG8000,GPL,87.15
GONG8000,HH.1,3951.75
GONG8000,HPG,250.85
GONG8000,IRFA,154.34
GONG8000,JIB,337.8
GONG8000,MEB,67.6
GONG8000,MILD,4052.66
GONG8000,MLBK,313.04
GONG8000,NGA,450.97
GONG8000,OVEN,147
GONG8000,OXYS,1614.1
GONG8000,PBS,3654.66
GONG8000,PC,1507.12
GONG8000,PHH,4821.6
GONG8000,PRK,74.18
GONG8000,PULG,241.08
GONG8000,PUSL,2827.21
GONG8000,PUSM,2044.35
GONG8000,PUSU,1773.63
GONG8000,QCT,9.55
GONG8000,RCBC,109.76
GONG8000,RCS,850.56
GONG8000,RFG,59.89
GONG8000,RPSD,17218.68
GONG8000,RSDD,1464.5
GONG8000,RSSD,5465.46
GONG8000,RTP,3979.12
GONG8000,SAFL,55.71
GONG8000,SCBR,569.83
GONG8000,SDCV,428.82
GONG8000,SFLE,38.58
GONG8000,SL.1,1868.61
GONG8000,SPHE,281.4
GONG8000,SSL,1152.78
GONG8000,TPB,5765.12
GONG8000,TREQ,210.46
GONG8000,TRTI,1991.41
GONG8000,VBFX,244.65
GONG8000,VBSX,59.98
GONG8000,VCCL,250.09
GONG8000,VCWD,5162.12
GONG8000,VMH,122.45
GONG8000,VSPP,768.12
GONG8000,WC,600
GONG8000,WLCS,221.96
GONG8000,WTRB,937.5
GOOD6003,BRDR,539.4
GOOD6003,CMLN,1202.16
GOOD6003,DBL,165.52
GOOD6003,EXFA,473.53
GOOD6003,FCR,844.69
GOOD6003,FKT,3905.58
GOOD6003,FLO,193.5
GOOD6003,FST,1160
GOOD6003,GEN.1,1255.82
GOOD6003,KB,14591.67
GOOD6003,SL.1,21423.45
GOOD6003,TPB,70
GOOD6003,VCWD,3361.67
GOOD6003,WTRB,3471.16
GPMC2882,AOBR,358.81
GPMC2882,AORD,627.9
GPMC2882,BRDR,915.61
GPMC2882,BRSC,69.02
GPMC2882,CDS,694.96
GPMC2882,CHB,245.66
GPMC2882,CML,84.84
GPMC2882,CMPR,4201.62
GPMC2882,CMWR,1102.32
GPMC2882,CMXR,47.68
GPMC2882,CPHP,227.88
GPMC2882,DSAW.1,1042.92
GPMC2882,DUNI,1064.33
GPMC2882,FLST,261.92
GPMC2882,GEN,440.37
GPMC2882,HYCY,351.51
GPMC2882,IWR,388.18
GPMC2882,KB,2994.31
GPMC2882,LMWR,50.05
GPMC2882,MILD,186.75
GPMC2882,NGUN,315.15
GPMC2882,PLTT,114.74
GPMC2882,PUSL,11895.63
GPMC2882,PUSM,973.24
GPMC2882,PUSU,147.1
GPMC2882,RCS,371.72
GPMC2882,RPSD,1355.49
GPMC2882,RSSD,370.21
GPMC2882,RTRY,130.1
GPMC2882,SL.1,4822.49
GPMC2882,SSL,300
GPMC2882,SWTS,223.02
GPMC2882,TPB,2050.12
GPMC2882,TRTI,660
GPMC2882,VBFX,108.28
GPMC2882,VMH,760.08
GPMC2882,VSPP,104.24
GPMC2882,WLDR,176.97
GPMC2882,WPS,258.01
GPMC2882,WTRB,2383.88
GREG6005,AD.1,1554
GREG6005,BRDR,445.45
GREG6005,E.1.1,5447.96
GREG6005,KB,28654.74
GREG6005,MEB,24.8
GREG6005,SBL,589.9
GREG6005,SL.1,5069.96
GREG6005,TEL,8250
GREG6005,VSPP,150
GREG6005,WDMA,244.04
GREG6005,WLDR,303.8
GRIN3811,BRDR,1474.66
GRIN3811,CMWR,369.72
GRIN3811,DRLH,97.35
GRIN3811,DRMB,146.7
GRIN3811,DSAW.1,421.91
GRIN3811,DUNI,70.02
GRIN3811,ELCB,69.23
GRIN3811,FKT,417.64
GRIN3811,FLO,253.2
GRIN3811,GEN,358.16
GRIN3811,OXYS,196.35
GRIN3811,PUSU,90.5
GRIN3811,RCBC,84.62
GRIN3811,SAWR,55.74
GRIN3811,VBFX,83.67
GRIN3811,VCCL,90.18
GRIN3811,VCWD,1611.12
GROU1065,CMPR,59297.12
GROU1065,CMPR.1.1,65.13
GROU1065,DRMB,131.72
GROU1065,DSAW.1,124.98
GROU1065,DUNI,56.09
GROU1065,GEN,7646.39
GROU1065,GEN.1,9956
GROU1065,TEL,15068.5
GROU1065,TIR,3592.68
GROU1065,TRFU,1180.08
GROU1065,TRSC,148.68
GROU1065,VBFX,134.12
GROU1065,VMH,130.91
GWHB3766,BRDR,2076.51
GWHB3766,CFG,163.4
GWHB3766,CHSW,89.24
GWHB3766,CMWR,165.35
GWHB3766,DSAW.1,1393.51
GWHB3766,DUNI,305.45
GWHB3766,EA,32.06
GWHB3766,EXFA,363.26
GWHB3766,FLO,438.15
GWHB3766,GEN,1466.81
GWHB3766,GEN.1,77.94
GWHB3766,GRAG,28.9
GWHB3766,KB,344.18
GWHB3766,LMWR,42.54
GWHB3766,LRLR,33.57
GWHB3766,MCFA,66.16
GWHB3766,PBS,2369
GWHB3766,PC,844.98
GWHB3766,PLTT,774.53
GWHB3766,PUSM,533.32
GWHB3766,PUSU,635.16
GWHB3766,RCS,2164.66
GWHB3766,RPSD,13329.81
GWHB3766,RSDD,4626.66
GWHB3766,RSSD,1144.6
GWHB3766,SBL,2083.99
GWHB3766,SFLE,120.09
GWHB3766,SFOF,412.1
GWHB3766,SL.1,6244.88
GWHB3766,SNDB,72.45
GWHB3766,SPHE,294.36
GWHB3766,SSPF,988.48
GWHB3766,TPB,6258.38
GWHB3766,TRBC,62.49
GWHB3766,VAN,130.26
GWHB3766,VCWD,373.02
GWHB3766,VSPP,536.58
GWHB3766,WLDR,43.87
GWHB3766,WTRB,577.38
HANC6000,AOBR,202.08
HANC6000,BRDR,84.7
HANC6000,CHEP,110.03
HANC6000,CHSW,104.99
HANC6000,CMPR,4153.14
HANC6000,CSET,28.8
HANC6000,HV3,409.68
HANC6000,KB,44680.26
HANC6000,PRK,56
HANC6000,RSDD,978.31
HANC6000,SBL,50961.63
HANC6000,SCRM,818.65
HANC6000,SCRW,154.35
HANC6000,SL.1,2076.56
HANC6000,VAN,488.46
HANN4752,DSAW.1,417.38
HANN4752,DUNI,373.32
HANN4752,E.1,18954.93
HANN4752,E.1.1,1109.05
HANN4752,GRAG,40.4
HANN4752,HH.1,666.26
HANN4752,HV3,99.39
HANN4752,LPL,83.12
HANN4752,PC,70
HANN4752,PUSM,358.9
HANN4752,PUSU,152.7
HANN4752,RBB,258.58
HANN4752,RCBC,129.29
HANN4752,RCS,292.74
HANN4752,RSDD,4891.61
HANN4752,RSSD,1687.5
HANN4752,TREQ,80
HANN4752,WTRB,126.06
HARG2662,CDS,209.75
HARG2662,CNR,3665.3
HARG2662,DSAW.1,276.87
HARG2662,E.1.1,3256.05
HARG2662,LT,6045
HARG2662,OVEN,17.51
HARG2662,PUSM,329.48
HARG2662,RPSD,17398.08
HARG2662,RSDD,326.79
HARG2662,RSSD,3010.81
HARG2662,TPB,7172.72
HARG2662,WDMA,1022.7
HAYW6000,BRDR,29
HAYW6000,CMPR,3587.6
HAYW6000,CMXR,93.99
HAYW6000,DG7,43.4
HAYW6000,DRLC,42
HAYW6000,EXFA,525.24
HAYW6000,FKT,4172.64
HAYW6000,GDK,658
HAYW6000,KB,38423.7
HAYW6000,MCFA,126
HAYW6000,PBS,630
HAYW6000,SCRM,5379.7
HAYW6000,SL.1,15012.8
HAYW6000,TRBC,50.01
HAYW6000,WDMA,3732.75
HAZE8000,BRDR,203.24
HAZE8000,CHS,78
HAZE8000,CMPR.1.1,42.42
HAZE8000,DG7,99.22
HAZE8000,DSAW.1,137.48
HAZE8000,DUNI,232.75
HAZE8000,EXFA,268.02
HAZE8000,GEN,43.18
HAZE8000,GEN.1,3450.7
HAZE8000,LT,374.44
HAZE8000,PBS,739.8
HAZE8000,PTB,550
HAZE8000,PUSM,185.04
HAZE8000,PUSU,1615.64
HAZE8000,RBE,144.62
HAZE8000,RCS,309.48
HAZE8000,RPSD,6720
HAZE8000,RSDD,1406.28
HAZE8000,RSSD,3456
HAZE8000,RTP,166.1
HAZE8000,SA,66.02
HAZE8000,SSC,193.95
HAZE8000,TLI,7163.2
HAZE8000,TLT,1125
HAZE8000,TPB,1815
HAZE8000,WSTE,750
HCHI6000,AOBR,87.24
HCHI6000,CAPS,54.17
HCHI6000,CBKE,108.44
HCHI6000,CMPR,3520.44
HCHI6000,CPHP,71.14
HCHI6000,CPW,175.2
HCHI6000,CSG,256.92
HCHI6000,DRMB,98.12
HCHI6000,DUNI,830.58
HCHI6000,E.1,2480.4
HCHI6000,E.1.1,1479
HCHI6000,EA,40.5
HCHI6000,EB,200
HCHI6000,EXFA,55.67
HCHI6000,FJC,43.7
HCHI6000,GEN,263.51
HCHI6000,HV3,77.82
HCHI6000,ITC,14000
HCHI6000,KB,3606.26
HCHI6000,LHC,42.75
HCHI6000,LT,510.6
HCHI6000,MILD,249.7
HCHI6000,MLBK,59.07
HCHI6000,NGA,131.04
HCHI6000,OXYS,86.5
HCHI6000,PHD,77.87
HCHI6000,PTB,3920.88
HCHI6000,PUSM,729.21
HCHI6000,RCS,128.4
HCHI6000,RFRC,30.04
HCHI6000,RSAW,52.92
HCHI6000,RSDD,2237.24
HCHI6000,RSSD,9658.24
HCHI6000,RTP,474.58
HCHI6000,SBL,4636.02
HCHI6000,SL.1,93.43
HCHI6000,SSL,1535.92
HCHI6000,TRBC,23.97
HCHI6000,TREQ,199.8
HCHI6000,TRTI,185.72
HCHI6000,VSPP,136.6
HCHI6000,WLDR,36.6
HELM8990,AOBR,202.96
HELM8990,BRDR,1125.54
HELM8990,CFG,3516.98
HELM8990,CHSW,103.14
HELM8990,CMPR,3620.16
HELM8990,CMXR,72.28
HELM8990,DSAW.1,2280.09
HELM8990,DUNI,249.12
HELM8990,EA,165.96
HELM8990,GEN,50.6
HELM8990,NGA,264.16
HELM8990,OXYS,777.84
HELM8990,PC,631.41
HELM8990,PGK,60.68
HELM8990,PUSM,53.46
HELM8990,PUSU,861.56
HELM8990,RCBC,246.02
HELM8990,RSDD,1837.84
HELM8990,SBL,4968.8
HELM8990,SL.1,678.85
HELM8990,SPHE,440.24
HELM8990,TRTI,160
HELM8990,VBFX,167.34
HELM8990,VCWD,2058.59
HELM8990,VSPP,81.18
HELM8990,WHPR,28.97
HELM8990,WTRB,1652.15
HITA6000,AOBR,31.01
HITA6000,BRDR,904.11
HITA6000,CHB,1436.82
HITA6000,CMLN,1130.16
HITA6000,CMPR,24092.47
HITA6000,CMPR.1.1,2048.2
HITA6000,CNR,10824
HITA6000,CPHP,215.76
HITA6000,DBP,2948.4
HITA6000,DRMB,106.61
HITA6000,EXFA,36.53
HITA6000,FJC,127.5
HITA6000,FKT,548.16
HITA6000,GEN,61.61
HITA6000,GEN.1,13470.99
HITA6000,GPC,145.98
HITA6000,HTP,777
HITA6000,HTQ,64.5
HITA6000,IWR,1429.01
HITA6000,KB,2931.43
HITA6000,LHC,327.3
HITA6000,LT,21952.98
HITA6000,MILD,185.53
HITA6000,MSB,2090
HITA6000,PBS,5217.8
HITA6000,SL,6322.28
HITA6000,SL.1,24341.13
HITA6000,SPHE,685.95
HITA6000,TM,150.64
HITA6000,TPB,7843.78
HITA6000,TQW,1165.5
HITA6000,WLDR,80.44
HITA6000,WTRB,1523.13
HOWD6000,BLO,2651.04
HOWD6000,CHA,1612.05
HOWD6000,E.1.1,294.14
HOWD6000,FKT,707.07
HOWD6000,GPC,3998.72
HOWD6000,HCPE,2358.84
HOWD6000,HYDM,1170.18
HOWD6000,KB,1216.15
HOWD6000,MEB,3.1
HOWD6000,PBS,902.41
HOWD6000,TPB,1379.52
HOWD6000,TRBC,45.25
HOWD6000,WLDR,1684.56
HOWD6000,WNCH,6149
HUNT8005,BKSC,67.86
HUNT8005,CHB,75.4
HUNT8005,CMPR,276.63
HUNT8005,EXFA,368.75
HUNT8005,GDK,394.8
HUNT8005,HCPE,128.64
HUNT8005,KB,697.5
HUNT8005,LT,9180
HUNT8005,MCFA,115.8
HUNT8005,NSP,475.6
HUNT8005,PBS,8582.7
HUNT8005,PULG,5467.27
HUNT8005,PUSL,61796.72
HUNT8005,RDSY,592.74
HUNT8005,RSDD,245.09
HUNT8005,SSL,1521.06
HUNT8005,TPB,149.95
HUNT8005,TRTI,837.1
HUNT8005,TW,194
HWLA6000,DRLC,37.8
HWLA6000,GEN,81.81
HWLA6000,KB,21195
HWLA6000,MSB,1760
HWLA6000,PPCT,540
HWLA6000,SA,86.9
HWLA6000,SBL,1343.49
HWLA6000,SL.1,6549.39
HWLA6000,TM,3301.69
ICHO3336,ABL,6418.99
ICHO3336,AIRC,65.52
ICHO3336,BRDR,4601.61
ICHO3336,CFG,342.15
ICHO3336,CHSW,414.19
ICHO3336,CMXR,95.4
ICHO3336,CNR,1547.54
ICHO3336,COOL,2242.44
ICHO3336,CPTD,537.71
ICHO3336,DLV,589.03
ICHO3336,DSAW.1,618.03
ICHO3336,EA,936.22
ICHO3336,EXFA,2124.37
ICHO3336,FLO,837.99
ICHO3336,GEN,140.56
ICHO3336,GRAG,99.1
ICHO3336,KB,2961.93
ICHO3336,MCFA,611.76
ICHO3336,OVEN,239.44
ICHO3336,OXYS,423.68
ICHO3336,PBS,3277.58
ICHO3336,PC,3293.49
ICHO3336,PFAN,112
ICHO3336,PUSL,3118.18
ICHO3336,PUSU,384.85
ICHO3336,RBB,221.94
ICHO3336,RCBC,839.25
ICHO3336,RFG,268.97
ICHO3336,RPSD,956.8
ICHO3336,RSDD,832
ICHO3336,RSSD,5314.71
ICHO3336,SAW.1,128.84
ICHO3336,SF,27.5
ICHO3336,SFTY,102.3
ICHO3336,SL.1,4929.36
ICHO3336,TEL,7016.4
ICHO3336,TPB,5496.3
ICHO3336,TRPN,2553.6
ICHO3336,VCWD,25960.99
ICHO3336,WSTE,1470
ICHO3336,WTRB,1188.63
ICON3631,BRDR,901.86
ICON3631,CDS,118.06
ICON3631,DSAW.1,58.49
ICON3631,DUNI,339.06
ICON3631,EXFA,9245.6
ICON3631,GEN,718.49
ICON3631,GEN.1.1,25875
ICON3631,GRAG,49.2
ICON3631,LBLW,139.24
ICON3631,MCFA,2198.2
ICON3631,OXYS,197.26
ICON3631,PC,40.3
ICON3631,PUSM,117.06
ICON3631,PUSU,6185.99
ICON3631,RPSD,1722.25
ICON3631,RSSD,2498.49
ICON3631,TPB,2854.8
ICON3631,VBFX,292.92
ICON3631,VCWD,35.44
IHIE6000,AIRC,68.04
IHIE6000,KB,3914.4
IHIE6000,LT,1027.88
IHIE6000,MILD,238.38
IHIE6000,MLTC,68.69
IHIE6000,PBS,475.02
IHIE6000,RFG,34.02
IHIE6000,TPB,77.28
IHIE6000,URN,68.04
IHIE6000,VSPP,104.24
ILLA1009,ABL,5091.44
ILLA1009,AOBR,34.78
ILLA1009,CMPR,691.84
ILLA1009,ENGH,135.75
ILLA1009,KB,813.52
ILLA1009,LCRR,114.59
ILLA1009,LT,3185.02
ILLA1009,PBS,13540.5
ILLA1009,PHH,2372.08
ILLA1009,PULG,12396.8
ILLA1009,PUSL,10885.18
ILLA1009,PUSM,161.76
ILLA1009,PUSU,1901.52
ILLA1009,RFG,2551.02
ILLA1009,SBL,1471.66
ILLA1009,SL,314.72
ILLA1009,SL.1,1351.5
ILLA1009,TPB,2913.56
ILLA1009,TREQ,39.57
ILLA1009,WDMA,5425.8
ILLA2982,CMPR,391.06
ILLA2982,KB,10202.26
ILLA2982,MNFD,41.6
ILLA2982,PBS,4902
ILLA2982,PULG,286.28
ILLA2982,SBL,746.18
ILLA2982,SL.1,2004.12
ILLA2982,SSPF,68.64
ILLA2982,UTE,3500
ILLA2982,WDMA,143.3
INBY8000,CHA,119.6
INBY8000,CMPR,55602.24
INBY8000,CNR,544
INBY8000,EXFA,5149.02
INBY8000,GEN,828.48
INBY8000,GEN.1,26962.14
INBY8000,HTP,250
INBY8000,HTQ,20
INBY8000,IWR,514
INBY8000,KB,1875.1
INBY8000,LT,7520
INBY8000,PPBN,361.23
INBY8000,SBL,1660.61
INBY8000,SCRM,663.94
INBY8000,SL.1,1080
INBY8000,SPHE,509.11
INBY8000,TM,463.5
INBY8000,TPB,2777.49
INBY8000,TQA,116.62
INBY8000,TQC,62.5
INBY8000,TQW,375
INBY8000,WDMA,6945.73
INDU1010,ASC,310.29
INDU1010,CCF,511.2
INDU1010,DSAW.1,217.2
INDU1010,EXFA,91.64
INDU1010,EXTL,139
INDU1010,GDK,806.56
INDU1010,GEN.1,3183.27
INDU1010,GPC,1574.14
INDU1010,HCPE,683.61
INDU1010,HYDM,265.86
INDU1010,IWR,64.25
INDU1010,KB,3542.62
INDU1010,MCFA,509.04
INDU1010,OSR,1608.95
INDU1010,RSDD,654.54
INDU1010,SAW.1,1349.56
INDU1010,SBL,46769.36
INDU1010,SPHE,2327.36
INDU9264,ABL,1431.85
INDU9264,AOBR,27.22
INDU9264,BRDR,788.24
INDU9264,BRSC,162.44
INDU9264,CFG,124.41
INDU9264,CHSW,68.26
INDU9264,CMPR,17303.71
INDU9264,CMPR.1.1.1,18053.55
INDU9264,DRLC,100.8
INDU9264,DRLH,77.12
INDU9264,E.1.1,214.2
INDU9264,GEN,303.16
INDU9264,HCPE,94.18
INDU9264,HYCY,66.24
INDU9264,KB,4964.68
INDU9264,LMWR,31.97
INDU9264,MILD,167.08
INDU9264,PHD,312.8
